data,codigo,designacao,preco_medio_ponderado
2019-08-18, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-18, 1142, GNL (gás natural liquefeito) - €/kg, 1.0772
2019-08-18, 1143, GNC (gás natural comprimido) - €/kg, 1.1457
2019-08-19, 3200, Gasolina 95, 1.5510
2019-08-19, 3400, Gasolina 98, 1.5826
2019-08-19, 2100, Gasóleo, 1.3887
2019-08-19, 1120, GPL Auto, 0.5962
2019-08-19, 1450, Gasolina aditivada, 1.6507
2019-08-19, 2105, Gasóleo especial, 1.3768
2019-08-19, 2150, Gasóleo colorido, 0.8970
2019-08-19, 2155, Gasóleo de aquecimento, 1.1761
2019-08-19, 3205, Gasolina especial 95, 1.5374
2019-08-19, 3405, Gasolina especial 98, 1.6711
2019-08-19, 3210, Gasolina de mistura (motores a 2 tempos), 1.8824
2019-08-19, 2101, Gasóleo simples, 1.3293
2019-08-19, 3201, Gasolina simples 95, 1.4887
2019-08-19, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-19, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-19, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-20, 3200, Gasolina 95, 1.5500
2019-08-20, 3400, Gasolina 98, 1.5814
2019-08-20, 2100, Gasóleo, 1.3893
2019-08-20, 1120, GPL Auto, 0.5966
2019-08-20, 1450, Gasolina aditivada, 1.6507
2019-08-20, 2105, Gasóleo especial, 1.3785
2019-08-20, 2150, Gasóleo colorido, 0.8984
2019-08-20, 2155, Gasóleo de aquecimento, 1.1781
2019-08-20, 3205, Gasolina especial 95, 1.5373
2019-08-20, 3405, Gasolina especial 98, 1.6710
2019-08-20, 3210, Gasolina de mistura (motores a 2 tempos), 1.8828
2019-08-20, 2101, Gasóleo simples, 1.3320
2019-08-20, 3201, Gasolina simples 95, 1.4882
2019-08-20, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-20, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-20, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-21, 3200, Gasolina 95, 1.5484
2019-08-21, 3400, Gasolina 98, 1.5809
2019-08-21, 2100, Gasóleo, 1.3890
2019-08-21, 1120, GPL Auto, 0.5967
2019-08-21, 1450, Gasolina aditivada, 1.6435
2019-08-21, 2105, Gasóleo especial, 1.3780
2019-08-21, 2150, Gasóleo colorido, 0.8985
2019-08-21, 2155, Gasóleo de aquecimento, 1.1786
2019-08-21, 3205, Gasolina especial 95, 1.5368
2019-08-21, 3405, Gasolina especial 98, 1.6704
2019-08-21, 3210, Gasolina de mistura (motores a 2 tempos), 1.8830
2019-08-21, 2101, Gasóleo simples, 1.3318
2019-08-21, 3201, Gasolina simples 95, 1.4873
2019-08-21, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-21, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-21, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-22, 3200, Gasolina 95, 1.5481
2019-08-22, 3400, Gasolina 98, 1.5806
2019-08-22, 2100, Gasóleo, 1.3889
2019-08-22, 1120, GPL Auto, 0.5967
2019-08-22, 1450, Gasolina aditivada, 1.6435
2019-08-22, 2105, Gasóleo especial, 1.3780
2019-08-22, 2150, Gasóleo colorido, 0.8985
2019-08-22, 2155, Gasóleo de aquecimento, 1.1786
2019-08-22, 3205, Gasolina especial 95, 1.5367
2019-08-22, 3405, Gasolina especial 98, 1.6704
2019-08-22, 3210, Gasolina de mistura (motores a 2 tempos), 1.8830
2019-08-22, 2101, Gasóleo simples, 1.3319
2019-08-22, 3201, Gasolina simples 95, 1.4873
2019-08-22, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-22, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-22, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-23, 3200, Gasolina 95, 1.5478
2019-08-23, 3400, Gasolina 98, 1.5805
2019-08-23, 2100, Gasóleo, 1.3881
2019-08-23, 1120, GPL Auto, 0.5964
2019-08-23, 1450, Gasolina aditivada, 1.6435
2019-08-23, 2105, Gasóleo especial, 1.3763
2019-08-23, 2150, Gasóleo colorido, 0.8984
2019-08-23, 2155, Gasóleo de aquecimento, 1.1784
2019-08-23, 3205, Gasolina especial 95, 1.5346
2019-08-23, 3405, Gasolina especial 98, 1.6698
2019-08-23, 3210, Gasolina de mistura (motores a 2 tempos), 1.8830
2019-08-23, 2101, Gasóleo simples, 1.3312
2019-08-23, 3201, Gasolina simples 95, 1.4867
2019-08-23, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-23, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-23, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-24, 3200, Gasolina 95, 1.5455
2019-08-24, 3400, Gasolina 98, 1.5800
2019-08-24, 2100, Gasóleo, 1.3852
2019-08-24, 1120, GPL Auto, 0.5956
2019-08-24, 1450, Gasolina aditivada, 1.6435
2019-08-24, 2105, Gasóleo especial, 1.3699
2019-08-24, 2150, Gasóleo colorido, 0.8975
2019-08-24, 2155, Gasóleo de aquecimento, 1.1784
2019-08-24, 3205, Gasolina especial 95, 1.5240
2019-08-24, 3405, Gasolina especial 98, 1.6624
2019-08-24, 3210, Gasolina de mistura (motores a 2 tempos), 1.8822
2019-08-24, 2101, Gasóleo simples, 1.3265
2019-08-24, 3201, Gasolina simples 95, 1.4821
2019-08-24, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-24, 1142, GNL (gás natural liquefeito) - €/kg, 1.0772
2019-08-24, 1143, GNC (gás natural comprimido) - €/kg, 1.1457
2019-08-25, 3200, Gasolina 95, 1.5457
2019-08-25, 3400, Gasolina 98, 1.5799
2019-08-25, 2100, Gasóleo, 1.3858
2019-08-25, 1120, GPL Auto, 0.5956
2019-08-25, 1450, Gasolina aditivada, 1.6435
2019-08-25, 2105, Gasóleo especial, 1.3700
2019-08-25, 2150, Gasóleo colorido, 0.8974
2019-08-25, 2155, Gasóleo de aquecimento, 1.1784
2019-08-25, 3205, Gasolina especial 95, 1.5242
2019-08-25, 3405, Gasolina especial 98, 1.6622
2019-08-25, 3210, Gasolina de mistura (motores a 2 tempos), 1.8822
2019-08-25, 2101, Gasóleo simples, 1.3263
2019-08-25, 3201, Gasolina simples 95, 1.4819
2019-08-25, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-25, 1142, GNL (gás natural liquefeito) - €/kg, 1.0772
2019-08-25, 1143, GNC (gás natural comprimido) - €/kg, 1.1457
2019-08-26, 3200, Gasolina 95, 1.5480
2019-08-26, 3400, Gasolina 98, 1.5798
2019-08-26, 2100, Gasóleo, 1.3908
2019-08-26, 1120, GPL Auto, 0.5962
2019-08-26, 1450, Gasolina aditivada, 1.6435
2019-08-26, 2105, Gasóleo especial, 1.3808
2019-08-26, 2150, Gasóleo colorido, 0.9004
2019-08-26, 2155, Gasóleo de aquecimento, 1.1791
2019-08-26, 3205, Gasolina especial 95, 1.5368
2019-08-26, 3405, Gasolina especial 98, 1.6705
2019-08-26, 3210, Gasolina de mistura (motores a 2 tempos), 1.8822
2019-08-26, 2101, Gasóleo simples, 1.3335
2019-08-26, 3201, Gasolina simples 95, 1.4869
2019-08-26, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-26, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-26, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-27, 3200, Gasolina 95, 1.5475
2019-08-27, 3400, Gasolina 98, 1.5784
2019-08-27, 2100, Gasóleo, 1.3921
2019-08-27, 1120, GPL Auto, 0.5961
2019-08-27, 1450, Gasolina aditivada, 1.6435
2019-08-27, 2105, Gasóleo especial, 1.3819
2019-08-27, 2150, Gasóleo colorido, 0.9015
2019-08-27, 2155, Gasóleo de aquecimento, 1.1787
2019-08-27, 3205, Gasolina especial 95, 1.5368
2019-08-27, 3405, Gasolina especial 98, 1.6703
2019-08-27, 3210, Gasolina de mistura (motores a 2 tempos), 1.8808
2019-08-27, 2101, Gasóleo simples, 1.3356
2019-08-27, 3201, Gasolina simples 95, 1.4866
2019-08-27, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-27, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-27, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-28, 3200, Gasolina 95, 1.5469
2019-08-28, 3400, Gasolina 98, 1.5785
2019-08-28, 2100, Gasóleo, 1.3919
2019-08-28, 1120, GPL Auto, 0.5962
2019-08-28, 1450, Gasolina aditivada, 1.6435
2019-08-28, 2105, Gasóleo especial, 1.3818
2019-08-28, 2150, Gasóleo colorido, 0.9014
2019-08-28, 2155, Gasóleo de aquecimento, 1.1786
2019-08-28, 3205, Gasolina especial 95, 1.5366
2019-08-28, 3405, Gasolina especial 98, 1.6699
2019-08-28, 3210, Gasolina de mistura (motores a 2 tempos), 1.8808
2019-08-28, 2101, Gasóleo simples, 1.3358
2019-08-28, 3201, Gasolina simples 95, 1.4868
2019-08-28, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-28, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-28, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-29, 3200, Gasolina 95, 1.5470
2019-08-29, 3400, Gasolina 98, 1.5781
2019-08-29, 2100, Gasóleo, 1.3917
2019-08-29, 1120, GPL Auto, 0.5962
2019-08-29, 1450, Gasolina aditivada, 1.6430
2019-08-29, 2105, Gasóleo especial, 1.3816
2019-08-29, 2150, Gasóleo colorido, 0.9015
2019-08-29, 2155, Gasóleo de aquecimento, 1.1787
2019-08-29, 3205, Gasolina especial 95, 1.5366
2019-08-29, 3405, Gasolina especial 98, 1.6701
2019-08-29, 3210, Gasolina de mistura (motores a 2 tempos), 1.8808
2019-08-29, 2101, Gasóleo simples, 1.3357
2019-08-29, 3201, Gasolina simples 95, 1.4859
2019-08-29, 1141, GNC (gás natural comprimido) - €/m3, 1.0610
2019-08-29, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-29, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-30, 3200, Gasolina 95, 1.5467
2019-08-30, 3400, Gasolina 98, 1.5776
2019-08-30, 2100, Gasóleo, 1.3906
2019-08-30, 1120, GPL Auto, 0.5959
2019-08-30, 1450, Gasolina aditivada, 1.6430
2019-08-30, 2105, Gasóleo especial, 1.3798
2019-08-30, 2150, Gasóleo colorido, 0.9013
2019-08-30, 2155, Gasóleo de aquecimento, 1.1786
2019-08-30, 3205, Gasolina especial 95, 1.5345
2019-08-30, 3405, Gasolina especial 98, 1.6695
2019-08-30, 3210, Gasolina de mistura (motores a 2 tempos), 1.8805
2019-08-30, 2101, Gasóleo simples, 1.3347
2019-08-30, 3201, Gasolina simples 95, 1.4847
2019-08-30, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-08-30, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-08-30, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-08-31, 3200, Gasolina 95, 1.5444
2019-08-31, 3400, Gasolina 98, 1.5772
2019-08-31, 2100, Gasóleo, 1.3874
2019-08-31, 1120, GPL Auto, 0.5953
2019-08-31, 1450, Gasolina aditivada, 1.6430
2019-08-31, 2105, Gasóleo especial, 1.3734
2019-08-31, 2150, Gasóleo colorido, 0.9004
2019-08-31, 2155, Gasóleo de aquecimento, 1.1785
2019-08-31, 3205, Gasolina especial 95, 1.5239
2019-08-31, 3405, Gasolina especial 98, 1.6621
2019-08-31, 3210, Gasolina de mistura (motores a 2 tempos), 1.8809
2019-08-31, 2101, Gasóleo simples, 1.3300
2019-08-31, 3201, Gasolina simples 95, 1.4801
2019-08-31, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-08-31, 1142, GNL (gás natural liquefeito) - €/kg, 1.0772
2019-08-31, 1143, GNC (gás natural comprimido) - €/kg, 1.1457
2019-09-01, 3200, Gasolina 95, 1.5439
2019-09-01, 3400, Gasolina 98, 1.5772
2019-09-01, 2100, Gasóleo, 1.3876
2019-09-01, 1120, GPL Auto, 0.5945
2019-09-01, 1450, Gasolina aditivada, 1.6430
2019-09-01, 2105, Gasóleo especial, 1.3741
2019-09-01, 2150, Gasóleo colorido, 0.9004
2019-09-01, 2155, Gasóleo de aquecimento, 1.1785
2019-09-01, 3205, Gasolina especial 95, 1.5252
2019-09-01, 3405, Gasolina especial 98, 1.6617
2019-09-01, 3210, Gasolina de mistura (motores a 2 tempos), 1.8798
2019-09-01, 2101, Gasóleo simples, 1.3297
2019-09-01, 3201, Gasolina simples 95, 1.4799
2019-09-01, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-01, 1142, GNL (gás natural liquefeito) - €/kg, 1.0772
2019-09-01, 1143, GNC (gás natural comprimido) - €/kg, 1.1457
2019-09-02, 3200, Gasolina 95, 1.5467
2019-09-02, 3400, Gasolina 98, 1.5768
2019-09-02, 2100, Gasóleo, 1.3950
2019-09-02, 1120, GPL Auto, 0.5955
2019-09-02, 1450, Gasolina aditivada, 1.6430
2019-09-02, 2105, Gasóleo especial, 1.3845
2019-09-02, 2150, Gasóleo colorido, 0.9020
2019-09-02, 2155, Gasóleo de aquecimento, 1.1783
2019-09-02, 3205, Gasolina especial 95, 1.5324
2019-09-02, 3405, Gasolina especial 98, 1.6650
2019-09-02, 3210, Gasolina de mistura (motores a 2 tempos), 1.8798
2019-09-02, 2101, Gasóleo simples, 1.3351
2019-09-02, 3201, Gasolina simples 95, 1.4821
2019-09-02, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-02, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-09-02, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-03, 3200, Gasolina 95, 1.5445
2019-09-03, 3400, Gasolina 98, 1.5766
2019-09-03, 2100, Gasóleo, 1.3963
2019-09-03, 1120, GPL Auto, 0.5961
2019-09-03, 1450, Gasolina aditivada, 1.6430
2019-09-03, 2105, Gasóleo especial, 1.3882
2019-09-03, 2150, Gasóleo colorido, 0.9043
2019-09-03, 2155, Gasóleo de aquecimento, 1.1794
2019-09-03, 3205, Gasolina especial 95, 1.5377
2019-09-03, 3405, Gasolina especial 98, 1.6703
2019-09-03, 3210, Gasolina de mistura (motores a 2 tempos), 1.8773
2019-09-03, 2101, Gasóleo simples, 1.3404
2019-09-03, 3201, Gasolina simples 95, 1.4849
2019-09-03, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-03, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-09-03, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-04, 3200, Gasolina 95, 1.5445
2019-09-04, 3400, Gasolina 98, 1.5765
2019-09-04, 2100, Gasóleo, 1.3967
2019-09-04, 1120, GPL Auto, 0.5964
2019-09-04, 1450, Gasolina aditivada, 1.6430
2019-09-04, 2105, Gasóleo especial, 1.3861
2019-09-04, 2150, Gasóleo colorido, 0.9042
2019-09-04, 2155, Gasóleo de aquecimento, 1.1794
2019-09-04, 3205, Gasolina especial 95, 1.5357
2019-09-04, 3405, Gasolina especial 98, 1.6697
2019-09-04, 3210, Gasolina de mistura (motores a 2 tempos), 1.8773
2019-09-04, 2101, Gasóleo simples, 1.3390
2019-09-04, 3201, Gasolina simples 95, 1.4836
2019-09-04, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-04, 1142, GNL (gás natural liquefeito) - €/kg, 1.0963
2019-09-04, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-05, 3200, Gasolina 95, 1.5443
2019-09-05, 3400, Gasolina 98, 1.5763
2019-09-05, 2100, Gasóleo, 1.3971
2019-09-05, 1120, GPL Auto, 0.5961
2019-09-05, 1450, Gasolina aditivada, 1.6430
2019-09-05, 2105, Gasóleo especial, 1.3861
2019-09-05, 2150, Gasóleo colorido, 0.9042
2019-09-05, 2155, Gasóleo de aquecimento, 1.1793
2019-09-05, 3205, Gasolina especial 95, 1.5357
2019-09-05, 3405, Gasolina especial 98, 1.6699
2019-09-05, 3210, Gasolina de mistura (motores a 2 tempos), 1.8773
2019-09-05, 2101, Gasóleo simples, 1.3386
2019-09-05, 3201, Gasolina simples 95, 1.4830
2019-09-05, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-05, 1142, GNL (gás natural liquefeito) - €/kg, 1.0963
2019-09-05, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-06, 3200, Gasolina 95, 1.5439
2019-09-06, 3400, Gasolina 98, 1.5764
2019-09-06, 2100, Gasóleo, 1.3965
2019-09-06, 1120, GPL Auto, 0.5862
2019-09-06, 1450, Gasolina aditivada, 1.6430
2019-09-06, 2105, Gasóleo especial, 1.3858
2019-09-06, 2150, Gasóleo colorido, 0.9043
2019-09-06, 2155, Gasóleo de aquecimento, 1.1793
2019-09-06, 3205, Gasolina especial 95, 1.5353
2019-09-06, 3405, Gasolina especial 98, 1.6698
2019-09-06, 3210, Gasolina de mistura (motores a 2 tempos), 1.8773
2019-09-06, 2101, Gasóleo simples, 1.3385
2019-09-06, 3201, Gasolina simples 95, 1.4828
2019-09-06, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-06, 1142, GNL (gás natural liquefeito) - €/kg, 1.0963
2019-09-06, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-07, 3200, Gasolina 95, 1.5402
2019-09-07, 3400, Gasolina 98, 1.5761
2019-09-07, 2100, Gasóleo, 1.3932
2019-09-07, 1120, GPL Auto, 0.5853
2019-09-07, 1450, Gasolina aditivada, 1.6430
2019-09-07, 2105, Gasóleo especial, 1.3771
2019-09-07, 2150, Gasóleo colorido, 0.9036
2019-09-07, 2155, Gasóleo de aquecimento, 1.1798
2019-09-07, 3205, Gasolina especial 95, 1.5226
2019-09-07, 3405, Gasolina especial 98, 1.6615
2019-09-07, 3210, Gasolina de mistura (motores a 2 tempos), 1.8795
2019-09-07, 2101, Gasóleo simples, 1.3331
2019-09-07, 3201, Gasolina simples 95, 1.4772
2019-09-07, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-07, 1142, GNL (gás natural liquefeito) - €/kg, 1.0805
2019-09-07, 1143, GNC (gás natural comprimido) - €/kg, 1.1090
2019-09-08, 3200, Gasolina 95, 1.5407
2019-09-08, 3400, Gasolina 98, 1.5761
2019-09-08, 2100, Gasóleo, 1.3937
2019-09-08, 1120, GPL Auto, 0.5853
2019-09-08, 1450, Gasolina aditivada, 1.6430
2019-09-08, 2105, Gasóleo especial, 1.3773
2019-09-08, 2150, Gasóleo colorido, 0.9036
2019-09-08, 2155, Gasóleo de aquecimento, 1.1798
2019-09-08, 3205, Gasolina especial 95, 1.5227
2019-09-08, 3405, Gasolina especial 98, 1.6611
2019-09-08, 3210, Gasolina de mistura (motores a 2 tempos), 1.8795
2019-09-08, 2101, Gasóleo simples, 1.3330
2019-09-08, 3201, Gasolina simples 95, 1.4771
2019-09-08, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-08, 1142, GNL (gás natural liquefeito) - €/kg, 1.0805
2019-09-08, 1143, GNC (gás natural comprimido) - €/kg, 1.1090
2019-09-09, 3200, Gasolina 95, 1.5404
2019-09-09, 3400, Gasolina 98, 1.5747
2019-09-09, 2100, Gasóleo, 1.4002
2019-09-09, 1120, GPL Auto, 0.5859
2019-09-09, 1450, Gasolina aditivada, 1.6417
2019-09-09, 2105, Gasóleo especial, 1.3904
2019-09-09, 2150, Gasóleo colorido, 0.9068
2019-09-09, 2155, Gasóleo de aquecimento, 1.1814
2019-09-09, 3205, Gasolina especial 95, 1.5313
2019-09-09, 3405, Gasolina especial 98, 1.6659
2019-09-09, 3210, Gasolina de mistura (motores a 2 tempos), 1.8794
2019-09-09, 2101, Gasóleo simples, 1.3420
2019-09-09, 3201, Gasolina simples 95, 1.4796
2019-09-09, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-09, 1142, GNL (gás natural liquefeito) - €/kg, 1.0963
2019-09-09, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-10, 3200, Gasolina 95, 1.5400
2019-09-10, 3400, Gasolina 98, 1.5727
2019-09-10, 2100, Gasóleo, 1.4038
2019-09-10, 1120, GPL Auto, 0.5863
2019-09-10, 1450, Gasolina aditivada, 1.6343
2019-09-10, 2105, Gasóleo especial, 1.3922
2019-09-10, 2150, Gasóleo colorido, 0.9090
2019-09-10, 2155, Gasóleo de aquecimento, 1.1870
2019-09-10, 3205, Gasolina especial 95, 1.5301
2019-09-10, 3405, Gasolina especial 98, 1.6636
2019-09-10, 3210, Gasolina de mistura (motores a 2 tempos), 1.8791
2019-09-10, 2101, Gasóleo simples, 1.3449
2019-09-10, 3201, Gasolina simples 95, 1.4784
2019-09-10, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-10, 1142, GNL (gás natural liquefeito) - €/kg, 1.0963
2019-09-10, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-11, 3200, Gasolina 95, 1.5368
2019-09-11, 3400, Gasolina 98, 1.5724
2019-09-11, 2100, Gasóleo, 1.4039
2019-09-11, 1120, GPL Auto, 0.5864
2019-09-11, 1450, Gasolina aditivada, 1.6343
2019-09-11, 2105, Gasóleo especial, 1.3932
2019-09-11, 2150, Gasóleo colorido, 0.9091
2019-09-11, 2155, Gasóleo de aquecimento, 1.1870
2019-09-11, 3205, Gasolina especial 95, 1.5313
2019-09-11, 3405, Gasolina especial 98, 1.6638
2019-09-11, 3210, Gasolina de mistura (motores a 2 tempos), 1.8794
2019-09-11, 2101, Gasóleo simples, 1.3457
2019-09-11, 3201, Gasolina simples 95, 1.4788
2019-09-11, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-11, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-09-11, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-12, 3200, Gasolina 95, 1.5366
2019-09-12, 3400, Gasolina 98, 1.5722
2019-09-12, 2100, Gasóleo, 1.4039
2019-09-12, 1120, GPL Auto, 0.5863
2019-09-12, 1450, Gasolina aditivada, 1.6343
2019-09-12, 2105, Gasóleo especial, 1.3934
2019-09-12, 2150, Gasóleo colorido, 0.9091
2019-09-12, 2155, Gasóleo de aquecimento, 1.1880
2019-09-12, 3205, Gasolina especial 95, 1.5314
2019-09-12, 3405, Gasolina especial 98, 1.6639
2019-09-12, 3210, Gasolina de mistura (motores a 2 tempos), 1.8800
2019-09-12, 2101, Gasóleo simples, 1.3460
2019-09-12, 3201, Gasolina simples 95, 1.4789
2019-09-12, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-12, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-09-12, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-13, 3200, Gasolina 95, 1.5363
2019-09-13, 3400, Gasolina 98, 1.5722
2019-09-13, 2100, Gasóleo, 1.4040
2019-09-13, 1120, GPL Auto, 0.5861
2019-09-13, 1450, Gasolina aditivada, 1.6343
2019-09-13, 2105, Gasóleo especial, 1.3916
2019-09-13, 2150, Gasóleo colorido, 0.9093
2019-09-13, 2155, Gasóleo de aquecimento, 1.1875
2019-09-13, 3205, Gasolina especial 95, 1.5293
2019-09-13, 3405, Gasolina especial 98, 1.6632
2019-09-13, 3210, Gasolina de mistura (motores a 2 tempos), 1.8800
2019-09-13, 2101, Gasóleo simples, 1.3450
2019-09-13, 3201, Gasolina simples 95, 1.4782
2019-09-13, 1141, GNC (gás natural comprimido) - €/m3, 1.0740
2019-09-13, 1142, GNL (gás natural liquefeito) - €/kg, 1.0915
2019-09-13, 1143, GNC (gás natural comprimido) - €/kg, 1.1490
2019-09-14, 3200, Gasolina 95, 1.5360
2019-09-14, 3400, Gasolina 98, 1.5717
2019-09-14, 2100, Gasóleo, 1.4028
2019-09-14, 1120, GPL Auto, 0.5853
2019-09-14, 1450, Gasolina aditivada, 1.6343
2019-09-14, 2105, Gasóleo especial, 1.3852
2019-09-14, 2150, Gasóleo colorido, 0.9089
2019-09-14, 2155, Gasóleo de aquecimento, 1.1887
